id,date,borough,latitude,longitude,injured,killed,valid_coordinates
4693411,2024-01-07,BRONX,40.845985,-73.884476,1,0,True
4693412,2024-01-08,BROOKLYN,40.657955,-73.859985,0,0,True
4693413,2024-01-07,BROOKLYN,40.68121,-73.92243,1,0,True
4693414,2024-01-08,BROOKLYN,40.68236,-73.91991,0,0,True
4693415,2024-01-04,BRONX,40.845642,-73.90211,0,0,True
4693416,2024-01-03,BRONX,40.853752,-73.889145,1,0,True
4693417,2024-01-03,BRONX,,,1,0,False
4693418,2024-01-05,BRONX,40.806965,-73.911674,2,0,True
4693419,2024-01-07,BROOKLYN,40.722637,-73.95419,1,0,True
4693420,2024-01-07,BROOKLYN,40.69003,-73.911,1,0,True
4693421,2024-01-03,MANHATTAN,40.718143,-73.993835,0,0,True
4693422,2024-01-07,UNKNOWN,40.703403,-73.917786,0,0,True
4693423,2024-01-07,UNKNOWN,40.691807,-73.918625,0,0,True
4693424,2024-01-05,BRONX,40.80647,-73.92112,0,0,True
4693425,2024-01-07,UNKNOWN,40.6376,-74.13366,0,0,True
4693426,2024-01-08,BROOKLYN,40.64858,-73.93004,1,0,True
4693429,2024-01-07,QUEENS,40.730015,-73.82348,0,0,True
4693431,2024-01-02,BROOKLYN,40.651375,-73.93809,1,0,True
4693432,2024-01-06,UNKNOWN,40.85429,-73.90027,0,0,True
4693433,2024-01-02,QUEENS,40.753174,-73.87243,0,0,True
4693434,2024-01-07,QUEENS,40.74961,-73.88049,0,0,True
4693435,2024-01-06,UNKNOWN,40.75092,-73.86224,0,0,True
4693436,2024-01-07,QUEENS,40.75845,-73.89348,1,0,True
4693437,2024-01-08,QUEENS,40.75412,-73.881325,1,0,True
4693438,2024-01-08,UNKNOWN,40.673992,-73.73508,3,0,True
4693439,2024-01-01,UNKNOWN,40.681473,-73.72776,3,0,True
4693440,2024-01-02,UNKNOWN,,,1,0,False
4693441,2024-01-08,UNKNOWN,,,1,0,False
4693442,2024-01-07,UNKNOWN,40.61018,-74.03548,0,0,True
4693443,2024-01-05,STATEN ISLAND,40.567627,-74.11262,0,0,True
4693444,2024-01-06,UNKNOWN,40.577946,-74.102325,0,0,True
4693445,2024-01-06,UNKNOWN,40.610477,-74.09396,0,0,True
4693446,2024-01-07,STATEN ISLAND,40.57322,-74.106995,1,0,True
4693447,2024-01-07,BROOKLYN,40.61258,-73.9183,0,0,True
4693448,2024-01-05,BRONX,40.83413,-73.86092,0,0,True
4693449,2024-01-06,BRONX,40.824852,-73.87639,0,0,True
4693450,2024-01-06,BRONX,40.815266,-73.859726,1,0,True
4693451,2024-01-08,UNKNOWN,40.737885,-73.98091,2,0,True
4693452,2024-01-06,BRONX,40.835518,-73.86112,1,0,True
4693453,2024-01-06,BRONX,40.8354,-73.85525,0,0,True
4693454,2024-01-06,BRONX,40.826916,-73.87204,3,0,True
4693456,2024-01-07,UNKNOWN,40.82325,-73.88277,1,0,True
4693457,2024-01-06,BRONX,40.823395,-73.87122,0,0,True
4693458,2024-01-06,BRONX,40.82767,-73.877045,0,0,True
4693459,2024-01-07,UNKNOWN,40.8252,-73.867714,1,0,True
4693460,2024-01-07,QUEENS,40.707092,-73.73911,0,0,True
4693461,2024-01-05,BROOKLYN,40.612495,-73.97922,1,0,True
4693462,2024-01-01,UNKNOWN,40.67505,-73.73322,0,0,True
4693463,2024-01-06,BROOKLYN,40.59931,-73.972916,1,0,True
4693464,2024-01-07,MANHATTAN,40.806915,-73.93557,0,0,True
4693465,2024-01-07,BROOKLYN,40.60507,-73.97913,1,0,True
4693466,2024-01-08,BROOKLYN,40.609966,-73.9903,1,0,True
4693467,2024-01-02,BRONX,40.823936,-73.89488,0,0,True
4693468,2024-01-08,UNKNOWN,40.69773,-73.81409,2,0,True
4693469,2024-01-03,BRONX,40.830845,-73.93154,0,0,True
4693470,2024-01-03,BRONX,40.813095,-73.89827,2,0,True
4693471,2024-01-04,BRONX,40.820984,-73.89266,3,0,True
4693472,2024-01-05,BRONX,40.818798,-73.89213,0,0,True
4693473,2024-01-06,BRONX,40.822117,-73.89689,1,0,True
4693474,2024-01-06,QUEENS,40.689953,-73.826004,0,0,True
4693475,2024-01-06,BRONX,40.813095,-73.89827,0,0,True
4693476,2024-01-08,UNKNOWN,40.828407,-73.93125,1,0,True
4693477,2024-01-07,BRONX,40.813095,-73.89827,0,0,True
4693478,2024-01-03,BRONX,40.805767,-73.88515,0,0,True
4693479,2024-01-06,BRONX,40.815964,-73.88688,1,0,True
4693480,2024-01-05,MANHATTAN,40.801765,-73.93723,0,0,True
4693481,2024-01-06,UNKNOWN,40.802822,-73.930405,0,0,True
4693482,2024-01-07,UNKNOWN,,,0,0,False
4693483,2024-01-02,MANHATTAN,40.799297,-73.94113,1,0,True
4693485,2024-01-08,UNKNOWN,40.739933,-73.84579,0,0,True
4693486,2024-01-08,MANHATTAN,40.801727,-73.939064,0,0,True
4693488,2024-01-07,BROOKLYN,40.622757,-74.02671,0,0,True
4693489,2024-01-07,BROOKLYN,40.620743,-74.00818,0,0,True
4693490,2024-01-08,UNKNOWN,40.633327,-74.016136,1,0,True
4693491,2024-01-08,BROOKLYN,40.666126,-73.9953,1,0,True
4693492,2024-01-08,MANHATTAN,40.76661,-73.965,0,0,True
4693494,2024-01-07,MANHATTAN,40.705444,-74.00801,0,0,True
4693495,2024-01-06,MANHATTAN,40.72084,-74.00066,1,0,True
4693496,2024-01-05,BRONX,40.894314,-73.86027,0,0,True
4693497,2024-01-07,MANHATTAN,40.862774,-73.92156,0,0,True
4693498,2024-01-05,MANHATTAN,40.839645,-73.94205,0,0,True
4693499,2024-01-06,UNKNOWN,40.83349,-73.94158,0,0,True
4693500,2024-01-03,UNKNOWN,40.842346,-73.93119,1,0,True
4693501,2024-01-08,MANHATTAN,40.707638,-74.00816,0,0,True
4693502,2024-01-07,MANHATTAN,40.739033,-74.00256,1,0,True
4693503,2024-01-08,MANHATTAN,40.734646,-73.990814,1,0,True
4693504,2024-01-07,BROOKLYN,40.67968,-73.97826,0,0,True
4693505,2024-01-08,MANHATTAN,40.71913,-73.976364,3,0,True
4693507,2024-01-06,QUEENS,40.68884,-73.8219,0,0,True
4693508,2024-01-08,BRONX,,,0,0,False
4693509,2024-01-05,UNKNOWN,40.746883,-73.76348,0,0,True
4693510,2024-01-04,UNKNOWN,40.740093,-73.89986,1,0,True
4693511,2024-01-06,UNKNOWN,40.711033,-73.7281,0,0,True
4693512,2024-01-08,MANHATTAN,40.757484,-74.00073,0,0,True
4693513,2024-01-06,QUEENS,40.69196,-73.86332,1,0,True
4693514,2024-01-08,UNKNOWN,40.738136,-73.79919,2,0,True
4693515,2024-01-08,QUEENS,40.727802,-73.80516,1,0,True
4693516,2024-01-08,UNKNOWN,40.734783,-73.79323,2,0,True
4693517,2024-01-07,QUEENS,40.72725,-73.86377,0,0,True
4693518,2024-01-08,UNKNOWN,40.706074,-73.727486,1,0,True
4693519,2024-01-07,UNKNOWN,40.703346,-73.72739,1,0,True
4693520,2024-01-08,BROOKLYN,40.63844,-73.99217,2,0,True
4693521,2024-01-07,QUEENS,40.75958,-73.76894,1,0,True
4693522,2024-01-05,STATEN ISLAND,40.552807,-74.21822,0,0,True
4693523,2024-01-04,UNKNOWN,,,0,0,False
4693524,2024-01-05,STATEN ISLAND,40.517937,-74.23444,0,0,True
4693525,2024-01-06,UNKNOWN,40.519722,-74.22867,0,0,True
4693526,2024-01-06,STATEN ISLAND,40.510296,-74.24806,0,0,True
4693527,2024-01-07,UNKNOWN,40.514774,-74.24393,0,0,True
4693528,2024-01-08,BRONX,40.87852,-73.85467,0,0,True
4693529,2024-01-08,UNKNOWN,40.584755,-73.94712,0,0,True
4693530,2024-01-07,UNKNOWN,40.584755,-73.94712,0,0,True
4693531,2024-01-05,BROOKLYN,40.677734,-74.00061,0,0,True
4693532,2024-01-08,BROOKLYN,40.681637,-73.99392,1,0,True
4693533,2024-01-07,UNKNOWN,40.70145,-73.989624,0,0,True
4693534,2024-01-02,MANHATTAN,40.78452,-73.97948,1,0,True
4693535,2024-01-08,MANHATTAN,40.781124,-73.97755,0,0,True
4693536,2024-01-08,BROOKLYN,40.682957,-73.99788,0,0,True
4693537,2024-01-08,QUEENS,40.719543,-73.85914,1,0,True
4693538,2024-01-06,UNKNOWN,40.719933,-73.97876,0,0,True
4693539,2024-01-08,UNKNOWN,,,0,0,False
4693540,2024-01-08,UNKNOWN,40.680855,-74.00305,1,0,True
4693541,2024-01-06,BRONX,40.835644,-73.893005,1,0,True
4693542,2024-01-05,BRONX,40.838196,-73.901184,1,0,True
4693543,2024-01-08,BRONX,40.8937,-73.86175,0,0,True
4693544,2024-01-06,QUEENS,40.7703,-73.87605,0,0,True
4693545,2024-01-08,BROOKLYN,40.682777,-73.98242,1,0,True
4693547,2024-01-06,QUEENS,40.758305,-73.85561,1,0,True
4693548,2024-01-08,BROOKLYN,40.677357,-73.896225,0,0,True
4693549,2024-01-08,UNKNOWN,40.683342,-74.001976,1,0,True
4693550,2024-01-08,BROOKLYN,40.65503,-73.87933,0,0,True
4693551,2024-01-08,BROOKLYN,40.599533,-73.911255,0,0,True
4693552,2024-01-08,QUEENS,40.755863,-73.882385,0,0,True
4693553,2024-01-08,QUEENS,40.7513,-73.859085,1,0,True
4693554,2024-01-08,BROOKLYN,40.636772,-73.920525,0,0,True
4693555,2024-01-08,QUEENS,40.761055,-73.78987,0,0,True
4693556,2024-01-08,BRONX,40.88471,-73.83131,0,0,True
4693557,2024-01-08,BRONX,40.88874,-73.837326,1,0,True
4693558,2024-01-06,QUEENS,40.783215,-73.84288,0,0,True
4693559,2024-01-07,UNKNOWN,40.78597,-73.8467,0,0,True
4693561,2024-01-08,QUEENS,40.74853,-73.79599,0,0,True
4693562,2024-01-08,QUEENS,40.753296,-73.82976,0,0,True
4693564,2024-01-06,QUEENS,40.762745,-73.83329,0,0,True
4693565,2024-01-07,QUEENS,40.761497,-73.79817,0,0,True
4693566,2024-01-08,BROOKLYN,40.649567,-74.01646,0,0,True
4693567,2024-01-04,BRONX,40.88531,-73.908134,1,0,True
4693569,2024-01-05,UNKNOWN,40.888596,-73.89068,0,0,True
4693570,2024-01-06,UNKNOWN,40.888596,-73.89068,0,0,True
4693571,2024-01-06,BRONX,40.905617,-73.9024,0,0,True
4693572,2024-01-05,UNKNOWN,,,1,0,False
4693573,2024-01-05,BRONX,40.868965,-73.90285,1,0,True
4693574,2024-01-05,UNKNOWN,40.877106,-73.90616,1,0,True
4693575,2024-01-05,BRONX,40.87314,-73.90572,0,0,True
4693576,2024-01-05,UNKNOWN,40.90146,-73.87875,4,0,True
4693577,2024-01-07,UNKNOWN,40.90034,-73.90591,0,0,True
4693578,2024-01-08,BRONX,40.880985,-73.90873,1,0,True
4693579,2024-01-08,UNKNOWN,,,1,0,False
4693581,2024-01-04,UNKNOWN,40.90347,-73.88628,2,0,True
4693582,2024-01-07,UNKNOWN,40.88661,-73.90704,0,0,True
4693583,2024-01-08,BROOKLYN,40.702255,-73.92008,3,1,True
4693584,2024-01-08,STATEN ISLAND,40.569927,-74.09108,0,1,True
4693585,2024-01-08,BROOKLYN,40.700912,-73.94116,3,0,True
4693586,2024-01-08,UNKNOWN,40.588955,-74.167595,1,0,True
4693587,2024-01-08,UNKNOWN,40.623253,-74.16209,0,0,True
4693588,2024-01-06,QUEENS,40.761547,-73.83113,0,0,True
4693589,2024-01-07,QUEENS,40.781677,-73.83871,0,0,True
4693590,2024-01-07,UNKNOWN,,,0,0,False
4693591,2024-01-08,QUEENS,40.66758,-73.737404,1,0,True
4693592,2024-01-08,UNKNOWN,40.69078,-73.72728,1,0,True
4693593,2024-01-07,QUEENS,40.718136,-73.75726,0,0,True
4693594,2024-01-08,UNKNOWN,40.723946,-73.75192,0,1,True
4693595,2024-01-08,UNKNOWN,40.666065,-73.77327,0,0,True
4693596,2024-01-08,UNKNOWN,,,0,0,False
4693597,2024-01-08,QUEENS,40.679867,-73.80959,0,0,True
4693598,2024-01-09,UNKNOWN,40.770412,-73.987625,3,0,True
4693599,2024-01-08,UNKNOWN,40.598392,-73.90629,1,0,True
4693601,2024-01-08,UNKNOWN,40.712856,-73.9049,0,0,True
4693602,2024-01-06,UNKNOWN,40.725643,-73.99207,0,0,True
4693603,2024-01-08,BROOKLYN,40.598946,-73.95532,0,0,True
4693604,2024-01-09,UNKNOWN,40.601734,-73.935036,1,0,True
4693605,2024-01-08,QUEENS,40.700516,-73.89835,0,0,True
4693606,2024-01-08,UNKNOWN,40.729996,-73.91187,0,0,True
4693607,2024-01-08,QUEENS,40.719635,-73.90635,0,0,True
4693608,2024-01-07,UNKNOWN,40.584644,-73.94899,1,0,True
4693609,2024-01-08,BROOKLYN,40.602024,-73.93458,0,0,True
4693610,2024-01-08,BROOKLYN,40.59746,-73.93844,0,0,True
4693611,2024-01-06,MANHATTAN,40.72293,-73.98865,1,0,True
4693612,2024-01-08,MANHATTAN,40.77981,-73.95035,0,0,True
4693613,2024-01-08,UNKNOWN,40.77008,-73.94784,0,0,True
4693614,2024-01-08,UNKNOWN,40.71976,-73.94476,1,0,True
4693616,2024-01-08,BRONX,40.862442,-73.89715,0,0,True
4693617,2024-01-01,BRONX,40.866013,-73.88577,0,0,True
4693618,2024-01-07,QUEENS,40.720642,-73.82341,0,0,True
4693619,2024-01-09,QUEENS,40.738556,-73.814606,0,0,True
4693620,2024-01-08,QUEENS,40.733116,-73.87058,0,0,True
4693621,2024-01-08,QUEENS,40.73669,-73.86569,0,0,True
4693622,2024-01-08,UNKNOWN,40.7145,-73.824715,3,0,True
4693623,2024-01-08,QUEENS,40.75,-73.861275,0,0,True
4693624,2024-01-08,BROOKLYN,40.63448,-73.95807,1,0,True
4693625,2024-01-08,BROOKLYN,40.62872,-73.95696,2,0,True
4693626,2024-01-08,QUEENS,40.692318,-73.8609,1,0,True
4693627,2024-01-08,QUEENS,40.684765,-73.85566,0,0,True
4693628,2024-01-06,QUEENS,40.692127,-73.83484,1,0,True
4693629,2024-01-09,UNKNOWN,40.704494,-73.81743,0,0,True
4693630,2024-01-08,UNKNOWN,40.82383,-73.87624,0,0,True
4693631,2024-01-08,QUEENS,40.764614,-73.937805,1,0,True
4693632,2024-01-08,MANHATTAN,40.75462,-73.99713,0,0,True
4693633,2024-01-07,MANHATTAN,40.754337,-73.99861,0,0,True
4693634,2024-01-08,STATEN ISLAND,40.545353,-74.1781,0,0,True
4693635,2024-01-04,UNKNOWN,40.609505,-74.181885,1,0,True
4693636,2024-01-06,UNKNOWN,,,3,0,False
4693637,2024-01-09,BROOKLYN,40.66133,-73.87932,0,0,True
4693638,2024-01-09,MANHATTAN,40.76527,-73.97531,1,0,True
4693645,2024-01-05,BROOKLYN,40.57686,-73.98266,1,0,True
4693646,2024-01-05,QUEENS,40.746243,-73.75979,0,0,True
4693647,2024-01-07,BROOKLYN,40.57293,-74.00032,0,0,True
4693648,2024-01-07,UNKNOWN,40.75426,-73.74334,0,0,True
4693649,2024-01-08,QUEENS,40.7449,-73.91836,0,0,True
4693650,2024-01-07,UNKNOWN,40.732887,-73.920586,0,0,True
4693651,2024-01-07,UNKNOWN,40.746033,-73.93441,1,0,True
4693652,2024-01-03,QUEENS,40.750824,-73.90687,0,0,True
4693653,2024-01-04,QUEENS,40.73095,-73.85114,1,0,True
4693654,2024-01-08,UNKNOWN,40.72545,-73.837776,0,0,True
4693655,2024-01-08,QUEENS,40.742874,-73.933945,0,0,True
4693656,2024-01-09,QUEENS,40.748993,-73.89687,0,0,True
4693657,2024-01-08,QUEENS,40.745117,-73.904495,0,0,True
4693658,2024-01-06,QUEENS,40.73701,-73.89993,1,0,True
4693659,2024-01-09,QUEENS,40.74413,-73.927055,0,0,True
4693660,2024-01-03,QUEENS,40.72201,-73.853485,1,0,True
4693661,2024-01-08,UNKNOWN,40.700245,-73.92089,0,0,True
4693662,2024-01-08,UNKNOWN,40.73247,-73.86165,0,0,True
4693663,2024-01-08,UNKNOWN,40.685226,-73.91454,1,0,True
4693664,2024-01-08,QUEENS,40.69945,-73.822136,1,0,True
4693665,2024-01-08,BROOKLYN,40.670715,-73.91697,1,0,True
4693666,2024-01-08,BROOKLYN,40.66241,-73.90987,0,0,True
4693667,2024-01-07,BROOKLYN,40.657803,-73.90868,1,0,True
4693668,2024-01-09,BROOKLYN,40.67619,-73.9081,0,0,True
4693669,2024-01-07,UNKNOWN,40.765266,-73.81517,1,0,True
4693670,2024-01-08,MANHATTAN,40.73975,-74.00253,1,0,True
4693673,2024-01-05,MANHATTAN,40.70419,-74.01321,0,0,True
4693674,2024-01-05,MANHATTAN,40.704834,-74.01658,0,0,True
4693675,2024-01-05,MANHATTAN,40.720554,-74.00352,0,0,True
4693676,2024-01-05,BROOKLYN,40.683643,-74.00031,0,0,True
4693677,2024-01-08,BROOKLYN,40.690544,-73.95859,1,0,True
4693678,2024-01-04,UNKNOWN,,,0,0,False
4693679,2024-01-07,QUEENS,40.758892,-73.806076,0,0,True
4693680,2024-01-08,QUEENS,40.775093,-73.846634,0,0,True
4693681,2024-01-03,BRONX,40.807926,-73.91418,0,0,True
4693682,2024-01-08,MANHATTAN,40.75094,-74.005974,0,0,True
4693683,2024-01-06,MANHATTAN,40.742924,-73.99865,0,0,True
4693684,2024-01-05,MANHATTAN,40.788994,-73.94656,0,0,True
4693685,2024-01-01,MANHATTAN,40.78719,-73.94416,0,0,True
4693686,2024-01-08,STATEN ISLAND,40.608727,-74.08839,1,0,True
4693687,2024-01-02,MANHATTAN,40.79157,-73.94469,0,0,True
4693688,2024-01-08,STATEN ISLAND,40.634758,-74.12427,0,0,True
4693689,2024-01-08,UNKNOWN,40.608223,-74.1294,0,0,True
4693690,2024-01-03,MANHATTAN,40.7876,-73.94321,0,0,True
4693691,2024-01-03,MANHATTAN,40.787487,-73.94877,0,0,True
4693692,2024-01-07,STATEN ISLAND,40.641857,-74.11548,0,0,True
4693693,2024-01-08,UNKNOWN,40.6771,-73.92479,0,0,True
4693694,2024-01-06,STATEN ISLAND,40.62776,-74.076294,0,0,True
4693696,2024-01-05,UNKNOWN,40.747242,-73.88766,1,0,True
4693698,2024-01-06,STATEN ISLAND,40.633568,-74.115204,1,0,True
4693699,2024-01-04,STATEN ISLAND,40.637157,-74.10726,0,0,True
4693700,2024-01-08,QUEENS,40.74763,-73.88394,1,0,True
4693701,2024-01-08,UNKNOWN,40.81535,-73.91818,0,0,True
4693702,2024-01-05,QUEENS,40.76897,-73.92369,0,0,True
4693703,2024-01-03,BROOKLYN,40.61445,-73.98081,1,0,True
4693704,2024-01-08,STATEN ISLAND,40.629017,-74.11562,0,0,True
4693705,2024-01-06,STATEN ISLAND,40.627037,-74.11366,0,0,True
4693707,2024-01-06,STATEN ISLAND,40.609837,-74.06302,1,0,True
4693708,2024-01-05,STATEN ISLAND,40.62701,-74.12588,1,0,True
4693709,2024-01-09,QUEENS,40.75715,-73.9394,2,0,True
4693710,2024-01-06,UNKNOWN,,,0,0,False
4693711,2024-01-09,STATEN ISLAND,40.646458,-74.0893,0,0,True
4693712,2024-01-08,QUEENS,40.7746,-73.93303,1,0,True
4693713,2024-01-08,QUEENS,0.0,0.0,0,0,False
4693714,2024-01-07,MANHATTAN,40.794464,-73.93964,0,0,True
4693715,2024-01-09,UNKNOWN,40.719864,-73.94486,0,0,True
4693716,2024-01-09,BROOKLYN,40.73027,-73.953476,0,0,True
4693717,2024-01-09,UNKNOWN,40.72408,-73.837105,0,0,True
4693718,2024-01-08,QUEENS,40.753113,-73.93371,1,0,True
4693719,2024-01-08,STATEN ISLAND,40.611816,-74.12103,1,0,True
4693721,2024-01-09,QUEENS,40.773457,-73.9067,1,0,True
4693724,2024-01-05,STATEN ISLAND,40.617126,-74.10224,1,0,True
4693725,2024-01-08,BROOKLYN,40.675735,-73.89686,0,0,True
4693726,2024-01-09,BROOKLYN,40.658764,-73.891884,0,0,True
4693727,2024-01-09,BROOKLYN,40.67189,-73.895874,2,0,True
4693728,2024-01-09,BROOKLYN,40.67189,-73.895874,0,0,True
4693730,2024-01-09,UNKNOWN,40.76684,-73.838264,2,0,True
4693731,2024-01-09,QUEENS,40.735657,-73.9096,1,0,True
4693732,2024-01-08,QUEENS,40.742188,-73.91891,1,0,True
4693733,2024-01-09,QUEENS,40.743084,-73.9358,0,0,True
4693734,2024-01-09,QUEENS,40.74473,-73.93359,0,0,True
4693736,2024-01-08,QUEENS,40.711994,-73.86073,1,0,True
4693738,2024-01-03,BROOKLYN,40.689663,-73.92239,0,0,True
4693739,2024-01-08,UNKNOWN,40.729305,-73.910385,0,0,True
4693740,2024-01-08,UNKNOWN,40.742573,-73.73389,0,0,True
4693741,2024-01-08,UNKNOWN,40.681473,-73.72776,0,0,True
4693742,2024-01-08,UNKNOWN,40.720604,-73.90479,1,0,True
4693743,2024-01-07,UNKNOWN,,,0,0,False
4693744,2024-01-08,UNKNOWN,40.676785,-73.969185,1,0,True
4693745,2024-01-08,UNKNOWN,40.825912,-73.83647,1,0,True
4693746,2024-01-09,UNKNOWN,40.831398,-73.83097,1,0,True
4693747,2024-01-09,UNKNOWN,40.64077,-73.99408,1,0,True
4693748,2024-01-09,BROOKLYN,40.631798,-73.99541,1,0,True
4693749,2024-01-06,BROOKLYN,40.73046,-73.95149,1,0,True
4693750,2024-01-08,STATEN ISLAND,40.64466,-74.09847,1,0,True
4693751,2024-01-07,BROOKLYN,40.688164,-73.9331,0,0,True
4693752,2024-01-09,BROOKLYN,40.66502,-73.9979,0,0,True
4693753,2024-01-03,BROOKLYN,40.725098,-73.95758,1,0,True
4693754,2024-01-08,BROOKLYN,,,0,0,False
4693755,2024-01-02,UNKNOWN,40.715076,-73.95189,1,0,True
4693756,2024-01-09,MANHATTAN,40.753906,-73.99962,0,0,True
4693757,2024-01-08,UNKNOWN,40.68064,-73.89672,1,0,True
4693758,2024-01-09,BROOKLYN,40.667507,-73.88007,1,0,True
4693759,2024-01-09,QUEENS,40.728428,-73.79285,0,0,True
4693760,2024-01-06,BROOKLYN,40.677788,-73.882675,0,0,True
4693761,2024-01-05,UNKNOWN,40.691227,-73.98214,0,0,True
4693762,2024-01-02,MANHATTAN,40.726116,-74.0016,0,0,True
4693763,2024-01-09,MANHATTAN,40.716183,-74.005936,0,0,True
4693765,2024-01-09,UNKNOWN,40.674755,-73.91109,1,0,True
4693767,2024-01-02,UNKNOWN,40.695614,-73.94056,0,0,True
4693768,2024-01-09,BROOKLYN,40.675198,-73.99936,1,0,True
4693769,2024-01-09,MANHATTAN,40.738613,-73.982666,2,0,True
4693770,2024-01-08,UNKNOWN,40.81328,-73.89749,2,0,True
4693771,2024-01-02,UNKNOWN,40.67058,-73.93096,0,0,True
4693772,2024-01-08,UNKNOWN,40.82967,-73.89384,1,0,True
4693773,2024-01-08,BRONX,40.809914,-73.88815,3,0,True
4693774,2024-01-04,MANHATTAN,40.821445,-73.950386,0,0,True
4693775,2024-01-09,BROOKLYN,40.576363,-73.97653,0,0,True
4693776,2024-01-08,BROOKLYN,40.696198,-73.98877,1,0,True
4693777,2024-01-07,BRONX,40.863068,-73.85925,0,0,True
4693778,2024-01-09,UNKNOWN,40.588936,-73.94554,0,0,True
4693779,2024-01-08,MANHATTAN,40.71551,-73.99814,0,0,True
4693780,2024-01-08,MANHATTAN,40.822643,-73.953224,2,0,True
4693781,2024-01-03,QUEENS,40.707237,-73.79271,0,0,True
4693782,2024-01-02,QUEENS,40.70742,-73.79716,0,0,True
4693783,2024-01-08,UNKNOWN,40.677513,-73.95913,0,0,True
4693784,2024-01-09,BROOKLYN,40.673183,-74.00262,0,0,True
4693785,2024-01-07,UNKNOWN,40.68892,-73.99915,1,0,True
4693786,2024-01-09,UNKNOWN,40.67952,-73.99259,0,0,True
4693787,2024-01-09,UNKNOWN,40.763897,-73.95323,0,0,True
4693788,2024-01-08,MANHATTAN,40.72032,-73.99405,0,0,True
4693789,2024-01-09,BROOKLYN,40.681496,-74.00921,0,0,True
4693790,2024-01-08,QUEENS,40.77139,-73.73489,0,0,True
4693791,2024-01-08,QUEENS,40.761444,-73.87602,1,0,True
4693792,2024-01-09,BROOKLYN,40.658188,-73.88212,1,0,True
4693793,2024-01-09,UNKNOWN,40.63043,-73.88593,0,0,True
4693794,2024-01-09,UNKNOWN,40.712494,-73.76869,1,0,True
4693795,2024-01-09,UNKNOWN,40.685883,-73.97338,1,0,True
4693796,2024-01-09,BROOKLYN,40.680733,-73.97451,0,0,True
4693797,2024-01-05,QUEENS,40.7392,-73.7529,0,0,True
4693798,2024-01-09,QUEENS,40.76226,-73.75699,1,0,True
4693800,2024-01-06,UNKNOWN,,,1,0,False
4693801,2024-01-08,UNKNOWN,,,1,0,False
4693802,2024-01-09,UNKNOWN,40.701458,-73.80414,1,0,True
4693803,2024-01-09,QUEENS,40.710583,-73.77103,1,0,True
4693804,2024-01-06,STATEN ISLAND,40.563774,-74.15586,0,0,True
4693805,2024-01-08,STATEN ISLAND,40.571335,-74.12874,1,0,True
4693806,2024-01-08,STATEN ISLAND,40.55334,-74.14093,0,0,True
4693807,2024-01-08,UNKNOWN,40.59589,-74.085884,1,0,True
4693808,2024-01-09,UNKNOWN,,,1,0,False
4693809,2024-01-09,UNKNOWN,40.59365,-74.063034,0,0,True
4693810,2024-01-09,STATEN ISLAND,40.5377,-74.15002,1,0,True
4693811,2024-01-09,UNKNOWN,40.64433,-73.919914,3,0,True
4693812,2024-01-09,UNKNOWN,40.635853,-74.16619,1,0,True
4693813,2024-01-09,BROOKLYN,40.648434,-73.89328,1,0,True
4693814,2024-01-08,BROOKLYN,40.642563,-73.90633,1,0,True
4693815,2024-01-09,UNKNOWN,40.637093,-74.14507,0,0,True
4693816,2024-01-09,UNKNOWN,40.60235,-74.189644,1,0,True
4693817,2024-01-09,BRONX,40.884846,-73.826065,0,0,True
4693818,2024-01-09,QUEENS,40.75763,-73.865685,0,0,True
4693819,2024-01-09,UNKNOWN,40.69599,-73.98322,0,0,True
4693820,2024-01-09,BROOKLYN,40.667336,-73.99124,1,0,True
4693821,2024-01-09,MANHATTAN,40.806877,-73.96525,0,0,True
4693822,2024-01-08,BROOKLYN,40.664455,-73.9818,0,0,True
4693823,2024-01-09,BROOKLYN,40.675907,-73.969505,0,0,True
4693824,2024-01-09,BROOKLYN,40.688404,-73.99267,0,0,True
4693825,2024-01-04,UNKNOWN,40.809364,-73.96797,1,0,True
4693827,2024-01-09,UNKNOWN,40.757877,-73.85952,0,0,True
4693828,2024-01-09,UNKNOWN,40.725876,-73.76007,1,0,True
4693829,2024-01-09,QUEENS,40.717678,-73.81713,1,0,True
4693830,2024-01-09,UNKNOWN,40.6089,-74.03465,0,0,True
4693831,2024-01-09,QUEENS,40.751453,-73.83228,1,0,True
4693832,2024-01-09,UNKNOWN,40.764816,-73.814964,0,0,True
4693833,2024-01-09,UNKNOWN,40.764347,-73.82595,2,0,True
4693834,2024-01-09,UNKNOWN,40.580616,-74.152534,0,0,True
4693835,2024-01-09,MANHATTAN,40.75595,-73.99074,0,0,True
4693837,2024-01-09,BROOKLYN,40.64267,-74.00325,0,0,True
4693838,2024-01-09,BROOKLYN,40.653004,-74.012856,0,0,True
4693839,2024-01-09,BROOKLYN,40.654232,-74.004524,0,0,True
4693840,2024-01-09,UNKNOWN,40.6644,-73.993935,2,0,True
4693841,2024-01-09,QUEENS,40.726025,-73.79086,0,0,True
4693842,2024-01-10,BROOKLYN,40.640583,-73.91894,0,0,True
4693843,2024-01-09,QUEENS,40.714676,-73.79704,0,0,True
4693844,2024-01-09,UNKNOWN,40.71991,-73.809044,2,0,True
4693845,2024-01-07,QUEENS,40.712116,-73.73118,1,0,True
4693846,2024-01-08,UNKNOWN,40.71143,-73.72845,1,0,True
